ID,Title,Keywords,Link,Embedding Dim
385,Neutrophil to Lymphocyte ratio: A biomarker to monitor the immune status of astronauts.,"immune status astronauts, neutrophil lymphocyte ratio, neutrophil lymphocyte, neutrophil, lymphocyte ratio biomarker, lymphocyte ratio, lymphocyte, biomarker monitor immune",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7667275/,1536
386,Beyond low-Earth orbit: Characterizing immune and microRNA differentials following simulated deep spaceflight conditions in mice.,"immune microrna differentials, spaceflight conditions mice, characterizing immune microrna, immune microrna, microrna differentials following, microrna differentials, microrna, orbit characterizing immune",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7756144/,1536
387,Immunological and hematological outcomes following protracted low dose/low dose rate ionizing radiation and simulated microgravity,"radiation simulated microgravity, dose rate ionizing, rate ionizing radiation, ionizing radiation simulated, ionizing radiation, low dose rate, radiation simulated, immunological hematological outcomes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8169688/,1536
388,Epigenomic regulators elongator complex subunit 2 and methyltransferase 1 differentially condition the spaceflight response in Arabidopsis,"spaceflight response arabidopsis, response arabidopsis, epigenomic regulators elongator, complex subunit methyltransferase, subunit methyltransferase, epigenomic regulators, subunit methyltransferase differentially, arabidopsis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8475764/,1536
389,Plants grown in Apollo lunar regolith present stress-associated transcriptomes that inform prospects for lunar exploration,"plants grown apollo, apollo lunar regolith, grown apollo lunar, lunar regolith, lunar regolith present, grown apollo, prospects lunar exploration, lunar exploration",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9098553/,1536
390,Artificial gravity partially protects space-induced neurological deficits in Drosophila melanogaster.,"neurological deficits drosophila, space induced neurological, deficits drosophila melanogaster, deficits drosophila, artificial gravity, artificial gravity partially, drosophila melanogaster, gravity partially protects",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10503492/,1536
391,Utilizing the KSC fixation tube to conduct human-tended plant biology experiments on a suborbital spaceflight,"plant biology experiments, ksc fixation tube, experiments suborbital spaceflight, tended plant biology, biology experiments, plant biology, human tended plant, biology experiments suborbital",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9693084/,1536
392,Changes in Mouse Thymus and Spleen after Return from the STS-135 Mission in Space,"mouse thymus spleen, thymus spleen return, changes mouse thymus, thymus spleen, mouse thymus, spleen return sts, spleen return, thymus",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3792163/,1536
393,Post-Spaceflight (STS-135) Mouse Splenocytes Demonstrate Altered Activation Properties and Surface Molecule Expression.,"mouse splenocytes demonstrate, mouse splenocytes, splenocytes demonstrate, 135 mouse splenocytes, splenocytes, splenocytes demonstrate altered, sts 135 mouse, post spaceflight sts",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4430214/,1536
394,Changes in the distribution and function of leukocytes after whole-body iron ion irradiation.,"leukocytes body iron, iron ion irradiation, leukocytes body, function leukocytes body, body iron ion, leukocytes, function leukocytes, ion irradiation",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5045078/,1536
395,Is spaceflight-induced immune dysfunction linked to systemic changes in metabolism?,"spaceflight induced immune, induced immune dysfunction, immune dysfunction linked, immune dysfunction, systemic changes metabolism, changes metabolism, spaceflight induced, induced immune",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5443495/,1536
396,Spaceflight Activates Autophagy Programs and the Proteasome in Mouse Liver,"spaceflight activates autophagy, autophagy programs proteasome, activates autophagy, activates autophagy programs, proteasome mouse liver, autophagy, autophagy programs, mouse liver",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5666744/,1536
397,Vive la radiorésistance!: Converging research in radiobiology and biogerontology to enhance human radioresistance for deep space exploration and colonization.,"converging research radiobiology, research radiobiology biogerontology, radiobiology biogerontology enhance, radiobiology biogerontology, research radiobiology, radiobiology, enhance human radioresistance, human radioresistance",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5865701/,1536
398,Proteomic analysis of mouse brain subjected to spaceflight.,"brain subjected spaceflight, proteomic analysis mouse, analysis mouse brain, mouse brain, mouse brain subjected, proteomic, proteomic analysis, subjected spaceflight",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6337482/,1536
399,Transcriptomic effects on the mouse heart following 30 days on the International Space Station.,"transcriptomic effects mouse, effects mouse heart, transcriptomic effects, mouse heart, mouse heart following, transcriptomic, space station, international space station",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9953463/,1536
400,Spaceflight-induced gene expression profiles in the mouse brain are attenuated by treatment with the antioxidant BuOE,"spaceflight induced gene, antioxidant buoe, treatment antioxidant buoe, spaceflight induced, mouse brain attenuated, mouse brain, spaceflight, antioxidant",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10487739/,1536
401,Basal signaling regulates plant growth and development,"signaling regulates plant, basal signaling regulates, basal signaling, regulates plant growth, regulates plant, plant growth development, plant growth, signaling regulates",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11942576/,1536
402,Phosphoinositide-signaling is one component of a robust plant defense response,"phosphoinositide signaling component, phosphoinositide signaling, plant defense response, plant defense, robust plant defense, phosphoinositide, signaling, signaling component",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4052902/,1536
403,Uncovering transcriptional responses to fractional gravity in Arabidopsis roots,"fractional gravity arabidopsis, gravity arabidopsis roots, gravity arabidopsis, arabidopsis roots, transcriptional responses fractional, responses fractional gravity, fractional gravity, arabidopsis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8539686/,1536
404,Conserved plant transcriptional responses to microgravity from two consecutive spaceflight experiments.,"transcriptional responses microgravity, plant transcriptional responses, conserved plant transcriptional, responses microgravity, plant transcriptional, microgravity consecutive spaceflight, responses microgravity consecutive, microgravity",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10800490/,1536
405,RNAseq analysis of rodent spaceflight experiments is confounded by sample collection techniques,"rnaseq analysis rodent, rnaseq analysis, analysis rodent spaceflight, rodent spaceflight experiments, rnaseq, rodent spaceflight, analysis rodent, spaceflight experiments confounded",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7756143/,1536
406,Functional changes in the snail statocyst system elicited by microgravity,"changes snail statocyst, snail statocyst elicited, snail statocyst, statocyst elicited microgravity, functional changes snail, changes snail, snail, microgravity",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3066201/,1536
407,Simulated microgravity impairs human NK [natural killer] cell cytotoxic activity against space radiation-relevant leukemic cells,"impairs human nk, microgravity impairs human, killer cell cytotoxic, radiation relevant leukemic, simulated microgravity impairs, cell cytotoxic activity, human nk natural, nk natural killer",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11324864/,1536
408,Multi-analyte biochip (MAB) based on all-solid-state ion-selective electrodes (ASSISE) for physiological research,"multi analyte biochip, analyte biochip mab, analyte biochip, biochip mab based, ion selective electrodes, electrodes assise physiological, selective electrodes assise, biochip mab",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3665236/,1536
409,Lab-on-a-chip approaches for space-biology research.,"lab chip approaches, space biology research, chip approaches space, approaches space biology, lab chip, chip approaches, space biology, chip",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10470837/,1536
410,Plant chemical genomics: gravity sensing and response.,"plant chemical genomics, chemical genomics gravity, genomics gravity sensing, genomics gravity, chemical genomics, plant chemical, gravity sensing response, gravity sensing",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10386755/,1536
411,The interaction of vortical flows with red cells in venous valve mimics.,"cells venous valve, vortical flows red, venous valve mimics, flows red cells, red cells venous, venous valve, vortical flows, cells venous",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8896891/,1536
412,Mammalian and Invertebrate Models as Complementary Tools for Gaining Mechanistic Insight on Muscle Responses to Spaceflight,"muscle responses spaceflight, mammalian invertebrate models, mammalian invertebrate, invertebrate models complementary, invertebrate models, responses spaceflight, muscle responses, invertebrate",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8430797/,1536
413,Investigation of simulated microgravity effects on Streptococcus mutans physiology and global gene expression.,"microgravity effects streptococcus, streptococcus mutans physiology, effects streptococcus mutans, streptococcus mutans, effects streptococcus, simulated microgravity, streptococcus, simulated microgravity effects",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460135/,1536
414,Altered quorum sensing and physiology of Staphylococcus aureus during spaceflight detected by multi-omics data analysis,"staphylococcus aureus spaceflight, sensing physiology staphylococcus, aureus spaceflight detected, physiology staphylococcus aureus, aureus spaceflight, staphylococcus aureus, quorum sensing physiology, altered quorum sensing",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10774393/,1536
415,Homotypic vacuole fusion requires VTI11 and is regulated by phosphoinositides,"vti11 regulated phosphoinositides, regulated phosphoinositides, homotypic vacuole fusion, vacuole fusion requires, phosphoinositides, vti11 regulated, requires vti11 regulated, homotypic vacuole",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6126739/,1536
416,REGULATOR OF BULB BIOGENESIS1 (RBB1) Is Involved in Vacuole Bulb Formation in Arabidopsis.,"bulb biogenesis1 rbb1, bulb formation arabidopsis, regulator bulb biogenesis1, bulb biogenesis1, vacuole bulb formation, formation arabidopsis, biogenesis1 rbb1 involved, biogenesis1 rbb1",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4411111/,1536
417,"Phosphoinositides control the localization of HOPS subunit VPS41, which together with VPS33 mediates vacuole fusion in plants.","hops subunit vps41, phosphoinositides control localization, phosphoinositides control, phosphoinositides, localization hops subunit, vacuole fusion plants, hops subunit, vps33 mediates vacuole",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6126739/,1536
418,Microgravity enhances the phenotype of Arabidopsis zigzag-1 and reduces the Wortmannin-induced vacuole fusion in root cells.,"microgravity enhances phenotype, microgravity enhances, root cells, wortmannin induced vacuole, enhances phenotype arabidopsis, arabidopsis zigzag reduces, fusion root cells, vacuole fusion root",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9445043/,1536
419,Hypergravity disruption of homeorhetic adaptations to lactation in rat dams include changes in circadian clocks,"homeorhetic adaptations lactation, lactation rat dams, adaptations lactation rat, adaptations lactation, changes circadian, changes circadian clocks, include changes circadian, circadian",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509447/,1536
